,Unnamed: 0,ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,SecuritiesAccount,CDAccount,Online,CreditCard
2535,2535,2536,50,25,21.0,90274,2,0.7,3,129,0,0,0,N,0
2536,2536,2537,51,25,104.0,94949,1,4.2,2,0,1,0,0,Y,0
2537,2537,2538,53,27,75.0,94303,1,1.9,2,0,0,0,0,Y,0
2538,2538,2539,37,12,175.0,92037,2,7.8,1,297,0,0,0,Y,1
2539,2539,2540,32,7,98.0,95929,1,4.2,1,171,1,1,1,N,0
2540,2540,2541,49,23,41.0,95521,4,0.1,1,153,0,0,0,Y,0
2541,2541,2542,34,8,171.0,90212,2,2.2,2,569,1,0,0,Y,0
2542,2542,2543,54,30,79.0,92630,4,1.6,2,0,0,0,0,Y,0
2543,2543,2544,64,39,24.0,94117,4,0.6,2,0,0,0,0,N,0
2544,2544,2545,58,34,90.0,95039,1,3.6,2,0,1,0,0,N,0
2545,2545,2546,25,-1,39.0,94720,3,2.4,2,0,0,0,0,Y,0
2546,2546,2547,50,25,9.0,91911,2,0.0,1,0,0,1,0,N,0
2547,2547,2548,38,13,15.0,90245,2,0.1,2,90,0,0,0,Y,0
2548,2548,2549,48,24,80.0,91343,1,2.7,1,0,0,0,0,Y,0
2549,2549,2550,41,15,63.0,95060,1,0.7,3,79,0,0,0,N,1
2550,2550,2551,32,8,20.0,93106,1,0.5,3,102,0,0,0,Y,0
2551,2551,2552,46,22,43.0,92120,2,2.1,3,0,0,1,1,Y,1
2552,2552,2553,39,15,65.0,95822,1,1.5,3,0,0,0,0,N,0
2553,2553,2554,39,15,91.0,93907,2,1.7,2,151,0,0,0,N,0
2554,2554,2555,63,39,53.0,93940,1,0.8,1,0,0,0,0,N,0
2555,2555,2556,58,32,110.0,94143,3,1.7,2,0,0,0,0,N,0
2556,2556,2557,28,4,82.0,92831,3,1.5,1,103,0,0,0,Y,0
2557,2557,2558,36,11,23.0,94553,4,0.2,3,0,0,0,0,Y,0
2558,2558,2559,43,19,172.0,95136,2,6.67,1,0,0,0,0,Y,0
2559,2559,2560,36,12,88.0,90212,2,2.7,1,0,0,0,0,Y,0
2560,2560,2561,44,18,71.0,93943,2,0.8,3,0,0,0,0,Y,0
2561,2561,2562,31,5,180.0,94720,1,2.9,3,144,1,1,0,N,0
2562,2562,2563,45,21,39.0,92521,2,2.1,3,184,0,0,0,N,1
2563,2563,2564,39,13,94.0,90401,1,1.5,3,0,0,0,0,N,1
2564,2564,2565,43,16,25.0,94126,3,1.0,2,0,0,0,0,Y,0
2565,2565,2566,40,15,10.0,94708,2,0.0,3,102,0,0,0,Y,0
2566,2566,2567,30,5,42.0,94305,1,1.0,1,184,0,0,0,N,0
2567,2567,2568,58,33,142.0,92333,2,3.9,1,0,0,0,0,N,1
2568,2568,2569,46,21,,92373,2,1.3,1,0,0,0,0,Y,0
2569,2569,2570,35,10,139.0,90024,1,4.6,1,0,0,0,0,N,0
2570,2570,2571,30,4,154.0,95621,2,4.5,1,207,0,0,0,Y,0
2571,2571,2572,34,8,40.0,91768,2,2.0,3,89,0,0,0,N,0
2572,2572,2573,62,32,33.0,93907,1,1.5,3,140,0,0,0,Y,1
2573,2573,2574,58,34,80.0,90095,2,1.6,1,0,0,0,0,Y,1
2574,2574,2575,45,18,10.0,92037,3,0.67,2,100,0,0,0,Y,0
2575,2575,2576,42,16,41.0,90401,3,0.5,3,0,0,0,0,Y,0
2576,2576,2577,60,36,30.0,93711,4,1.3,1,118,0,0,0,Y,1
2577,2577,2578,55,29,78.0,95521,1,0.8,3,190,0,0,0,Y,0
2578,2578,2579,45,21,164.0,90638,1,5.0,1,0,0,0,0,N,1
2579,2579,2580,52,27,23.0,92780,1,0.4,3,0,0,0,0,N,0
2580,2580,2581,31,7,149.0,92624,1,6.0,1,0,0,0,0,N,0
2581,2581,2582,60,34,25.0,94132,4,0.7,3,0,0,0,0,Y,0
2582,2582,2583,33,9,42.0,95010,1,2.1,3,0,0,0,0,Y,0
2583,2583,2584,37,11,71.0,91302,1,2.5,1,185,0,0,0,Y,1
2584,2584,2585,59,34,114.0,94606,3,4.2,2,0,1,0,0,Y,0
2585,2585,2586,51,26,70.0,91320,1,2.8,2,0,0,0,0,Y,1
2586,2586,2587,47,23,149.0,92675,4,6.1,1,0,1,0,0,N,1
2587,2587,2588,60,33,55.0,94998,4,2.5,2,0,0,0,0,Y,0
2588,2588,2589,61,36,29.0,93065,1,1.3,1,0,0,0,0,N,0
2589,2589,2590,64,40,123.0,90840,1,3.8,1,0,0,0,0,Y,1
2590,2590,2591,46,20,152.0,95814,1,7.4,3,374,1,0,1,Y,1
2591,2591,2592,31,7,8.0,95131,4,0.7,2,0,0,0,0,N,0
2592,2592,2593,57,32,69.0,94710,4,0.7,1,245,0,0,0,N,0
2593,2593,2594,48,23,161.0,96003,4,7.9,3,310,1,0,0,N,0
2594,2594,2595,48,23,79.0,94024,1,0.2,2,0,0,0,0,N,0
2595,2595,2596,35,10,105.0,92780,1,4.6,1,0,0,0,0,N,0
2596,2596,2597,33,8,39.0,95032,3,2.3,1,0,0,0,0,N,0
2597,2597,2598,47,23,163.0,92653,1,5.0,1,0,0,0,0,N,0
2598,2598,2599,46,20,9.0,94005,1,0.2,1,0,0,0,0,Y,0
2599,2599,2600,44,20,71.0,91006,4,2.0,3,0,0,0,0,N,1
2600,2600,2601,42,18,51.0,92868,3,2.1,3,0,0,0,0,N,0
2601,2601,2602,50,24,32.0,90277,1,1.4,3,167,0,0,0,N,0
2602,2602,2603,52,26,161.0,93108,4,4.3,1,0,1,0,1,Y,1
2603,2603,2604,53,27,60.0,90049,1,0.2,1,0,0,0,0,Y,0
2604,2604,2605,37,10,35.0,92521,4,1.0,2,0,0,0,0,N,0
2605,2605,2606,64,40,,94305,4,1.2,2,0,0,0,0,Y,0
2606,2606,2607,46,22,73.0,92648,2,1.7,1,216,0,0,0,Y,0
2607,2607,2608,57,33,49.0,94305,4,1.5,1,214,0,1,1,Y,1
2608,2608,2609,61,35,79.0,94024,2,2.0,1,194,0,0,0,Y,1
2609,2609,2610,42,18,120.0,93407,2,7.5,1,0,0,1,0,N,0
2610,2610,2611,40,16,60.0,94501,2,3.2,1,0,0,0,0,N,0
2611,2611,2612,33,8,78.0,95051,3,0.6,2,0,0,0,0,Y,0
2612,2612,2613,50,26,40.0,95138,4,1.1,2,131,0,0,0,N,0
2613,2613,2614,52,26,110.0,94501,2,5.4,3,204,1,1,1,Y,0
2614,2614,2615,35,11,160.0,92093,4,5.7,3,0,1,1,0,N,0
2615,2615,2616,57,32,68.0,94542,4,0.7,1,191,0,0,0,Y,1
2616,2616,2617,56,31,49.0,92182,2,1.6,3,103,0,0,0,Y,0
2617,2617,2618,44,20,65.0,92037,2,2.5,1,0,0,0,0,Y,0
2618,2618,2619,23,-3,55.0,92704,3,2.4,2,145,0,0,0,Y,0
2619,2619,2620,33,8,62.0,92093,3,2.3,1,98,0,0,0,N,1
2620,2620,2621,48,22,152.0,95616,1,0.0,1,0,0,0,0,N,0
2621,2621,2622,45,18,42.0,95126,3,2.5,2,0,0,0,0,N,0
2622,2622,2623,54,28,39.0,90245,4,0.7,2,0,0,0,0,Y,0
2623,2623,2624,42,17,111.0,94304,3,3.0,1,0,1,1,1,N,1
2624,2624,2625,47,21,82.0,94109,3,2.1,1,0,0,0,0,N,0
2625,2625,2626,61,36,108.0,93943,4,3.4,2,0,0,0,0,Y,0
2626,2626,2627,53,27,59.0,92038,2,0.8,3,0,0,0,0,Y,0
2627,2627,2628,56,30,61.0,93106,3,2.5,1,193,0,0,0,Y,0
2628,2628,2629,33,6,78.0,95819,4,2.0,2,0,0,1,0,Y,0
2629,2629,2630,44,18,18.0,93943,2,0.1,3,0,0,0,0,Y,0
2630,2630,2631,63,37,113.0,94611,4,1.7,3,0,0,0,0,Y,1
2631,2631,2632,47,20,62.0,92521,1,2.67,2,0,0,0,0,Y,0
2632,2632,2633,50,24,81.0,94720,1,4.9,1,248,0,0,0,Y,0
2633,2633,2634,49,25,13.0,95054,3,0.4,1,106,0,0,0,Y,0
2634,2634,2635,34,9,75.0,94303,1,2.8,1,194,0,0,0,N,0
2635,2635,2636,40,14,33.0,95616,2,0.8,3,89,0,0,0,Y,0
2636,2636,2637,38,13,179.0,93943,1,4.1,1,0,0,0,0,Y,0
2637,2637,2638,51,26,69.0,94005,3,2.0,2,0,0,0,0,Y,0
2638,2638,2639,28,4,45.0,94025,1,1.0,3,0,0,0,0,Y,0
2639,2639,2640,52,26,59.0,95762,3,3.0,2,0,0,0,0,Y,0
2640,2640,2641,39,13,81.0,94309,2,2.8,1,0,0,0,0,Y,0
2641,2641,2642,29,5,133.0,90095,1,5.4,1,212,0,0,0,Y,0
2642,2642,2643,54,29,81.0,92096,2,0.0,3,0,0,0,0,Y,0
2643,2643,2644,63,38,14.0,92630,4,0.4,2,86,0,0,0,Y,1
2644,2644,2645,40,14,28.0,94061,2,0.8,3,0,0,0,0,N,0
2645,2645,2646,36,12,93.0,95125,2,2.2,1,0,0,0,0,Y,0
2646,2646,2647,45,20,191.0,92007,3,2.6,3,123,1,0,0,N,0
2647,2647,2648,61,37,155.0,91605,1,2.9,1,0,0,0,0,Y,0
2648,2648,2649,26,0,155.0,93105,2,7.2,1,0,0,0,0,N,0
2649,2649,2650,33,8,68.0,92407,4,1.3,1,0,0,0,0,Y,0
2650,2650,2651,64,40,52.0,95060,2,1.1,1,226,0,0,0,N,0
2651,2651,2652,43,17,51.0,94025,1,0.7,3,0,0,0,0,N,0
2652,2652,2653,24,0,44.0,90089,4,1.6,1,180,0,0,0,Y,0
2653,2653,2654,30,5,,94555,2,3.1,1,408,0,0,0,Y,0
2654,2654,2655,60,36,49.0,94965,4,2.2,1,204,0,1,0,Y,0
2655,2655,2656,50,26,42.0,91784,2,1.0,3,78,0,1,0,Y,0
2656,2656,2657,40,15,144.0,91040,1,4.1,1,0,0,0,0,N,0
2657,2657,2658,31,6,72.0,94583,1,2.6,2,0,0,0,0,Y,0
2658,2658,2659,30,4,44.0,94304,1,1.5,1,109,0,0,0,N,0
2659,2659,2660,60,35,43.0,91763,3,0.9,3,175,0,0,0,N,0
2660,2660,2661,39,14,74.0,93063,1,0.1,2,144,0,1,0,Y,0
2661,2661,2662,66,41,,90009,1,2.5,1,0,0,0,0,Y,0
2662,2662,2663,65,41,158.0,92346,2,2.1,1,0,0,0,0,N,0
2663,2663,2664,54,28,78.0,91311,4,4.9,1,0,0,0,0,N,0
2664,2664,2665,54,29,154.0,95014,1,2.4,2,352,1,0,0,Y,0
2665,2665,2666,35,9,105.0,90064,2,4.5,3,0,0,0,0,N,0
2666,2666,2667,32,7,100.0,92126,3,0.6,2,0,0,0,0,Y,0
2667,2667,2668,63,39,58.0,94112,1,0.0,2,0,0,0,0,Y,0
2668,2668,2669,60,35,113.0,94507,1,0.9,1,406,0,0,0,Y,0
2669,2669,2670,43,18,10.0,91902,2,0.1,2,0,0,1,0,N,1
2670,2670,2671,59,33,142.0,94080,2,2.7,1,0,0,0,0,N,0
2671,2671,2672,62,37,128.0,92093,1,2.5,1,0,0,0,0,N,0
2672,2672,2673,30,5,131.0,92068,3,0.5,3,0,1,0,0,N,0
2673,2673,2674,54,30,88.0,92647,4,1.0,2,122,0,0,0,Y,0
2674,2674,2675,30,6,101.0,90245,2,0.6,1,0,0,0,0,Y,0
2675,2675,2676,31,1,70.0,92115,2,1.75,3,0,0,0,1,Y,1
2676,2676,2677,44,20,122.0,91765,1,0.3,1,0,0,1,0,Y,0
2677,2677,2678,32,8,70.0,91423,3,1.5,1,0,0,0,0,Y,0
2678,2678,2679,63,38,148.0,93023,2,4.3,3,0,1,0,0,Y,0
2679,2679,2680,57,32,43.0,92704,2,2.1,3,166,0,0,0,Y,0
2680,2680,2681,60,30,31.0,95060,1,1.5,3,0,0,0,0,Y,0
2681,2681,2682,37,11,35.0,94609,2,0.8,3,0,0,0,0,N,0
2682,2682,2683,53,27,81.0,90032,4,2.6,3,0,0,0,0,Y,0
2683,2683,2684,51,25,19.0,95812,1,1.4,3,98,0,0,0,N,0
2684,2684,2685,30,5,98.0,92028,4,1.8,3,129,0,1,1,Y,1
2685,2685,2686,28,2,101.0,90280,4,2.1,3,0,0,0,0,Y,0
2686,2686,2687,50,24,81.0,95053,2,0.4,3,0,0,0,0,N,0
2687,2687,2688,52,27,135.0,93561,1,0.6,1,452,0,0,0,Y,0
2688,2688,2689,56,30,34.0,94542,2,0.7,2,0,0,0,0,Y,0
2689,2689,2690,40,16,104.0,91730,1,3.4,1,249,0,0,0,N,0
2690,2690,2691,64,38,29.0,90245,3,0.7,2,0,0,0,0,Y,0
2691,2691,2692,61,36,119.0,95064,2,5.4,2,0,1,0,0,Y,0
2692,2692,2693,46,20,82.0,90230,2,1.7,2,0,0,0,0,Y,1
2693,2693,2694,55,29,,90089,1,0.2,1,0,0,0,0,Y,0
2694,2694,2695,45,19,85.0,94720,3,2.1,1,0,0,0,0,Y,1
2695,2695,2696,40,15,8.0,94960,2,0.1,2,0,0,0,0,N,0
2696,2696,2697,63,37,78.0,91711,4,1.7,3,0,0,0,0,Y,0
2697,2697,2698,57,32,44.0,93407,3,0.5,2,0,0,0,0,Y,0
2698,2698,2699,38,14,122.0,95819,2,8.0,1,0,0,0,0,Y,1
2699,2699,2700,37,11,,90035,3,0.1,2,114,0,0,0,N,0
2700,2700,2701,31,5,39.0,94590,4,2.2,2,0,0,0,0,Y,1
2701,2701,2702,50,26,55.0,94305,1,1.6,2,0,0,0,0,Y,0
2702,2702,2703,42,18,144.0,94063,2,6.1,1,158,0,0,0,N,0
2703,2703,2704,51,27,,92521,1,2.6,2,0,0,0,0,N,1
2704,2704,2705,38,13,191.0,91710,2,3.0,1,0,0,0,0,Y,0
2705,2705,2706,53,26,22.0,92831,1,0.5,2,100,0,0,0,Y,0
2706,2706,2707,43,17,158.0,90740,1,2.4,1,0,0,0,0,Y,0
2707,2707,2708,35,9,131.0,90089,3,0.3,3,0,1,0,1,Y,1
2708,2708,2709,49,24,75.0,95670,1,2.8,2,160,0,0,0,N,1
2709,2709,2710,28,4,69.0,94305,3,0.7,2,170,0,0,0,N,0
2710,2710,2711,51,27,39.0,94304,2,0.8,1,0,0,0,0,N,0
2711,2711,2712,39,14,34.0,94939,4,1.7,1,0,0,0,0,Y,1
2712,2712,2713,31,7,32.0,91320,1,1.7,1,0,0,0,0,Y,0
2713,2713,2714,44,18,129.0,92028,1,5.7,1,0,0,0,0,Y,0
2714,2714,2715,46,20,158.0,92870,3,5.4,1,432,1,0,0,N,1
2715,2715,2716,42,18,54.0,90089,1,1.8,1,0,0,0,0,Y,0
2716,2716,2717,41,17,34.0,92182,1,2.0,2,0,0,0,0,N,0
2717,2717,2718,23,-2,45.0,95422,4,0.6,2,0,0,0,0,Y,1
2718,2718,2719,59,33,68.0,95064,2,2.3,3,0,0,1,0,N,0
2719,2719,2720,47,21,53.0,95929,1,1.5,2,0,0,0,0,Y,0
2720,2720,2721,48,23,32.0,93302,1,0.1,1,0,0,0,0,N,1
2721,2721,2722,58,33,173.0,92121,2,7.2,3,0,1,0,0,Y,0
2722,2722,2723,58,34,31.0,92126,4,0.4,1,0,0,0,0,N,0
2723,2723,2724,54,29,72.0,94558,2,3.7,1,144,0,0,0,Y,0
2724,2724,2725,49,24,30.0,90212,4,0.4,2,157,0,0,1,Y,1
2725,2725,2726,63,38,138.0,92675,1,2.5,1,0,0,0,0,Y,0
2726,2726,2727,62,37,18.0,92028,1,1.5,2,127,0,0,0,N,0
2727,2727,2728,45,19,69.0,90840,1,2.8,1,220,0,0,0,Y,1
2728,2728,2729,39,13,58.0,94555,3,2.1,1,247,0,0,0,Y,0
2729,2729,2730,58,34,63.0,90007,4,1.5,1,0,0,0,0,Y,0
2730,2730,2731,56,30,43.0,90401,2,0.3,1,0,0,1,0,N,0
2731,2731,2732,29,5,28.0,96651,1,0.2,3,0,0,0,0,Y,0
2732,2732,2733,33,9,,93106,1,2.1,3,133,0,0,0,N,0
2733,2733,2734,55,29,72.0,93107,3,0.3,2,147,0,0,0,N,0
2734,2734,2735,56,31,,94126,4,0.9,1,0,0,0,0,Y,0
2735,2735,2736,36,12,70.0,92131,3,2.6,2,165,0,0,0,Y,0
2736,2736,2737,53,29,12.0,95621,1,0.3,1,0,0,0,0,N,0
2737,2737,2738,57,31,159.0,94577,2,0.5,1,0,0,0,0,N,0
2738,2738,2739,35,9,103.0,95120,2,4.5,3,0,0,0,0,Y,0
2739,2739,2740,43,18,42.0,91330,1,0.3,3,0,0,0,0,Y,0
2740,2740,2741,54,29,48.0,92182,2,2.1,3,142,0,0,0,Y,0
2741,2741,2742,29,3,,90266,1,1.5,1,0,0,0,0,N,0
2742,2742,2743,39,14,89.0,95762,2,0.4,1,0,0,0,0,Y,0
2743,2743,2744,32,8,22.0,94583,4,0.7,2,0,0,0,0,Y,1
2744,2744,2745,51,27,10.0,92121,2,0.2,1,86,0,0,0,N,0
2745,2745,2746,50,25,38.0,95616,1,1.3,2,120,0,0,0,N,1
2746,2746,2747,54,29,49.0,92703,2,2.1,3,95,0,0,0,Y,1
2747,2747,2748,38,12,30.0,91765,2,1.4,3,0,0,0,0,N,1
2748,2748,2749,32,7,82.0,94305,1,2.6,2,240,0,0,1,Y,1
2749,2749,2750,62,37,82.0,94086,1,0.8,3,312,0,0,0,Y,0
2750,2750,2751,57,33,24.0,94501,1,0.1,2,0,0,0,0,N,0
2751,2751,2752,47,23,32.0,92251,4,0.6,1,156,0,0,0,Y,1
2752,2752,2753,51,25,34.0,95819,3,0.9,3,111,0,0,0,Y,0
2753,2753,2754,54,27,195.0,93117,2,4.75,2,477,1,0,0,N,0
2754,2754,2755,26,1,61.0,93943,4,2.2,1,119,0,0,0,N,0
2755,2755,2756,37,11,22.0,93711,3,0.1,2,0,0,0,0,Y,1
2756,2756,2757,27,0,40.0,91301,4,1.0,3,0,0,0,0,Y,0
2757,2757,2758,63,38,50.0,93943,2,2.8,1,205,0,0,0,N,0
2758,2758,2759,62,36,35.0,94501,2,0.7,3,0,0,1,0,N,1
2759,2759,2760,59,33,64.0,95617,3,0.3,2,0,0,0,0,N,0
2760,2760,2761,32,7,49.0,94080,3,2.3,1,0,0,0,0,Y,0
2761,2761,2762,35,8,44.0,95045,4,1.0,2,192,0,0,0,N,1
2762,2762,2763,56,31,65.0,93403,2,3.7,1,0,0,0,0,Y,0
2763,2763,2764,55,31,13.0,93943,4,0.7,1,0,0,0,0,Y,0
2764,2764,2765,31,5,84.0,91320,1,2.9,3,105,0,0,0,N,1
2765,2765,2766,54,29,28.0,92093,4,0.2,2,101,0,0,0,Y,0
2766,2766,2767,58,32,108.0,95123,3,4.4,1,0,0,0,0,Y,0
2767,2767,2768,48,24,59.0,90401,1,0.0,1,144,0,0,0,Y,0
2768,2768,2769,48,22,163.0,95819,1,2.4,1,396,0,0,0,Y,0
2769,2769,2770,33,9,183.0,91320,2,8.8,3,582,1,0,0,Y,0
2770,2770,2771,36,6,69.0,90024,4,4.0,3,0,0,0,0,Y,0
2771,2771,2772,41,16,115.0,92333,1,7.0,1,0,0,0,0,N,0
2772,2772,2773,55,31,130.0,92646,4,6.5,1,0,1,0,0,N,1
2773,2773,2774,63,37,185.0,94309,2,7.9,2,358,1,0,0,Y,0
2774,2774,2775,53,29,118.0,94066,2,0.3,1,0,0,0,0,Y,0
2775,2775,2776,38,13,163.0,95039,1,4.1,1,0,0,0,0,N,0
2776,2776,2777,46,20,,93106,2,6.3,1,380,0,0,0,Y,1
2777,2777,2778,59,33,91.0,94122,2,0.7,2,0,0,0,0,Y,1
2778,2778,2779,56,31,61.0,92646,4,1.3,3,0,0,0,0,Y,1
2779,2779,2780,59,35,168.0,95521,4,4.1,2,0,1,0,0,Y,0
2780,2780,2781,39,13,69.0,90630,3,0.9,2,0,0,0,0,N,0
2781,2781,2782,47,21,22.0,92037,1,0.2,1,104,0,0,0,N,0
2782,2782,2783,47,22,53.0,92691,1,0.3,1,213,0,0,0,N,0
2783,2783,2784,53,26,25.0,92123,2,1.0,2,0,0,0,1,Y,1
2784,2784,2785,36,9,115.0,91765,4,2.2,2,0,1,0,0,N,0
2785,2785,2786,34,9,31.0,92521,4,1.1,3,85,0,1,1,Y,1
2786,2786,2787,36,10,83.0,94705,1,2.8,3,0,0,0,0,N,1
2787,2787,2788,60,34,152.0,92807,2,6.9,1,0,0,0,0,N,0
2788,2788,2789,45,20,30.0,96003,1,0.1,1,0,0,0,0,Y,0
2789,2789,2790,27,3,34.0,90065,1,0.2,3,0,0,0,0,Y,1
2790,2790,2791,47,22,44.0,95821,1,1.4,3,0,0,0,0,Y,1
2791,2791,2792,44,20,,94710,2,7.6,1,0,0,0,0,N,0
2792,2792,2793,54,30,44.0,95616,3,1.5,1,117,0,0,0,Y,0
2793,2793,2794,57,33,122.0,94301,2,6.0,1,153,0,1,1,Y,1
2794,2794,2795,52,26,35.0,94550,4,1.8,1,0,0,0,0,Y,0
2795,2795,2796,51,25,91.0,92407,1,0.8,3,0,0,0,0,N,0
2796,2796,2797,57,32,30.0,94024,2,2.0,2,0,0,0,0,N,0
2797,2797,2798,65,39,53.0,94608,1,2.5,3,0,0,0,0,Y,0
2798,2798,2799,58,33,28.0,94720,1,0.3,3,0,0,0,0,Y,0
2799,2799,2800,64,39,85.0,94720,4,3.4,2,200,0,0,0,Y,0
2800,2800,2801,52,26,28.0,93907,2,0.7,2,90,0,0,0,Y,1
2801,2801,2802,58,34,41.0,91016,4,0.4,1,177,0,0,0,Y,0
2802,2802,2803,52,22,154.0,90650,1,5.0,3,0,1,1,1,Y,0
2803,2803,2804,43,18,41.0,92831,1,0.3,3,0,0,0,0,Y,0
2804,2804,2805,56,32,33.0,95014,3,1.5,1,0,0,0,0,N,0
2805,2805,2806,37,12,182.0,94523,3,5.8,3,0,1,0,0,Y,0
2806,2806,2807,53,27,59.0,90740,2,0.8,3,0,0,0,0,Y,0
2807,2807,2808,27,2,129.0,90009,2,3.3,1,0,0,1,0,N,0
2808,2808,2809,53,27,35.0,94583,3,0.9,3,136,0,0,0,Y,0
2809,2809,2810,42,16,185.0,94705,3,2.2,2,0,1,1,1,Y,1
2810,2810,2811,58,34,45.0,93943,4,1.3,2,201,0,0,0,N,0
2811,2811,2812,36,12,62.0,94065,4,0.1,2,145,0,0,0,N,0
2812,2812,2813,53,28,183.0,96008,3,8.2,3,467,1,0,1,Y,1
2813,2813,2814,48,22,14.0,94303,2,0.1,3,0,0,0,0,Y,0
2814,2814,2815,54,28,53.0,94002,1,2.2,3,0,0,0,0,Y,1
2815,2815,2816,26,1,48.0,94019,3,2.6,3,169,0,0,0,N,0
2816,2816,2817,50,26,128.0,92780,2,0.4,1,0,0,0,0,Y,0
2817,2817,2818,31,7,105.0,94025,1,4.0,1,331,0,0,0,Y,0
2818,2818,2819,35,9,40.0,93943,3,0.9,1,0,0,0,0,Y,1
2819,2819,2820,63,37,10.0,90095,2,0.4,1,0,0,0,0,Y,0
2820,2820,2821,29,4,102.0,90245,2,3.3,1,303,0,0,0,N,0
2821,2821,2822,57,32,31.0,94143,3,0.1,2,0,0,0,0,Y,0
2822,2822,2823,30,5,30.0,90245,4,0.8,1,158,0,0,0,Y,0
2823,2823,2824,33,7,21.0,90095,1,0.6,3,0,0,1,0,N,0
2824,2824,2825,62,36,44.0,92867,2,0.3,1,0,0,0,0,N,0
2825,2825,2826,35,10,48.0,95060,1,2.5,3,164,0,0,0,Y,0
2826,2826,2827,37,11,21.0,94604,3,0.2,2,0,0,0,0,Y,0
2827,2827,2828,37,11,84.0,90266,4,2.2,2,0,0,0,0,Y,1
2828,2828,2829,35,10,64.0,94306,3,0.7,2,230,0,0,0,Y,0
2829,2829,2830,35,9,82.0,94720,1,2.5,1,138,0,0,0,N,0
2830,2830,2831,59,35,39.0,95616,4,1.3,1,0,0,0,0,Y,0
2831,2831,2832,53,27,45.0,90405,2,0.8,3,0,0,0,0,Y,1
2832,2832,2833,45,21,133.0,92056,4,5.7,3,0,1,0,1,Y,1
2833,2833,2834,46,22,152.0,90009,2,1.4,1,0,0,0,0,Y,0
2834,2834,2835,40,16,,90033,1,1.0,1,91,0,1,0,N,0
2835,2835,2836,42,16,32.0,94112,3,1.5,1,149,0,0,0,Y,0
2836,2836,2837,25,1,74.0,94085,4,2.6,1,204,0,0,0,N,0
2837,2837,2838,39,14,54.0,92037,2,1.1,2,159,0,0,0,N,1
2838,2838,2839,30,6,181.0,94542,3,4.1,2,0,1,0,1,Y,1
2839,2839,2840,58,33,75.0,90034,2,0.0,3,0,0,0,0,Y,0
2840,2840,2841,41,15,,91101,3,0.1,1,240,0,1,0,N,0
2841,2841,2842,37,11,190.0,94305,4,7.3,2,565,1,0,1,Y,0
2842,2842,2843,36,11,90.0,94709,1,2.8,1,0,0,0,0,Y,0
2843,2843,2844,27,3,20.0,95616,4,1.0,1,134,0,0,0,Y,1
2844,2844,2845,60,34,64.0,95014,3,2.2,3,0,0,0,0,N,0
2845,2845,2846,62,36,85.0,90019,2,1.7,3,98,0,0,0,N,0
2846,2846,2847,67,43,105.0,93711,4,1.7,2,0,0,0,0,Y,0
2847,2847,2848,44,18,21.0,90840,1,0.2,1,0,0,0,0,Y,0
2848,2848,2849,24,-1,78.0,94720,2,1.8,2,0,0,0,0,N,0
2849,2849,2850,45,21,158.0,94085,2,6.67,1,132,0,0,0,Y,1
2850,2850,2851,58,34,125.0,94720,1,4.3,1,219,0,0,0,N,0
2851,2851,2852,61,36,81.0,95449,3,1.8,2,0,0,0,0,Y,0
2852,2852,2853,54,29,183.0,93105,1,8.1,1,0,0,0,0,Y,1
2853,2853,2854,28,3,54.0,94550,4,0.6,2,0,0,0,0,Y,0
2854,2854,2855,49,24,79.0,94025,4,3.6,3,212,0,0,0,Y,0
2855,2855,2856,35,11,38.0,91706,1,1.5,2,136,0,0,0,Y,0
2856,2856,2857,36,10,172.0,94704,4,1.0,2,295,1,0,0,Y,0
2857,2857,2858,34,8,184.0,93106,3,7.5,1,0,1,0,0,N,0
2858,2858,2859,36,11,158.0,95054,2,7.8,1,114,0,0,0,Y,1
2859,2859,2860,35,11,188.0,94596,1,0.9,3,282,1,0,0,Y,0
2860,2860,2861,27,2,20.0,95064,4,0.5,3,0,0,0,0,Y,0
2861,2861,2862,42,18,60.0,92677,4,0.2,3,151,0,0,0,N,1
2862,2862,2863,65,39,113.0,92096,4,2.4,3,0,0,0,0,Y,0
2863,2863,2864,29,5,70.0,93101,4,0.0,1,0,0,0,0,Y,1
2864,2864,2865,65,41,84.0,95762,2,0.0,3,0,0,0,0,Y,1
2865,2865,2866,59,33,23.0,94002,2,0.2,3,0,0,0,0,Y,0
2866,2866,2867,46,22,141.0,90089,2,3.3,1,0,0,1,1,Y,1
2867,2867,2868,59,33,110.0,90007,3,4.4,1,264,0,0,0,Y,0
2868,2868,2869,52,26,,94923,4,1.8,1,0,0,0,0,Y,1
2869,2869,2870,60,35,22.0,92660,1,1.3,1,80,0,0,0,N,0
2870,2870,2871,43,17,91.0,95134,1,5.2,1,0,0,1,0,N,0
2871,2871,2872,65,39,82.0,94131,4,2.4,3,252,0,0,0,Y,0
2872,2872,2873,50,26,23.0,92630,1,0.3,1,0,0,0,0,N,0
2873,2873,2874,48,23,35.0,93943,1,0.1,1,0,0,1,0,Y,0
2874,2874,2875,49,25,114.0,91380,1,2.5,3,0,1,0,0,Y,0
2875,2875,2876,58,33,18.0,94402,3,0.1,2,0,0,0,0,Y,1
2876,2876,2877,24,-2,80.0,91107,2,1.6,3,238,0,0,0,N,0
2877,2877,2878,58,32,74.0,95817,2,2.3,3,0,0,0,0,N,1
